number,control,word,label
81, 0.0, Kool, 1
82, 0.375, I, 1
83, 0.2, dat, 1
84, 0.375, May, 1
85, 0.5455, pal, 1
86, 0.875, work, 1
87, 0.8, gas, 1
88, 0.6667, station, 1
89, 0.0, Yup, 1
90, 0.6, name, 1
91, 0.5, be, 1
92, 0.0, dave, 1
93, 0.75, meet, 1
94, 0.375, d, 1
95, 0.0, Hehe, 1
96, 0.5, like, 1
97, 0.7, drink, 1
98, 0.0, lil, 1
99, 0.5455, chat, 1
100, 0.0, lil, 1
101, 0.7778, flirt, 1
102, 0.1333, mack, 1
103, 0.0, lil, 1
104, 0.0, Hehe, 1
105, 0.0, Whatcha, 1
106, 0.5, think, 1
107, 0.0, lol, 1
108, 0.3529, p, 1
109, 0.0, cuty, 1
110, 0.0, Hehe, 1
111, 0.5, cool, 1
112, 0.0, Kinda, 1
113, 0.4, mature, 1
114, 0.0, lol, 1
115, 0.0, Nuthin, 1
116, 0.4, seem, 1
117, 0.75, thing, 1
118, 0.0, Hehe, 1
119, 0.0, b/f, 1
120, 0.2105, liar, 1
121, 0.0, lol, 1
122, 0.4, k, 1
123, 0.4615, Poor, 1
124, 0.2353, girl, 1
125, 0.0, Haha, 1
126, 0.0, b/fs, 1
127, 0.75, have, 1
128, 0.0, Kool, 1
129, 0.4444, half, 1
130, 0.0, Haha, 1
131, 0.0, Kiddin, 1
132, 0.0, lol, 1
133, 0.0, Haha, 1
134, 0.2105, Crazy, 1
135, 0.0, lol, 1
136, 0.0, Uh, 1
137, 0.3529, p, 1
138, 0.0, jess, 1
139, 0.75, have, 1
140, 0.2222, cam, 1
141, 0.5882, do, 1
142, 0.5, know, 1
143, 0.5, be, 1
144, 0.7368, peep, 1
145, 0.6667, ask, 1
146, 0.4, borrow, 1
147, 0.5, forget, 1
148, 0.5, live, 1
149, 0.0, lol, 1
150, 0.25, bastard, 1
151, 0.75, return, 1
152, 0.0, Haha, 1
153, 0.0, sux, 1
154, 0.5, know, 1
155, 0.0, ptooey, 1
156, 0.0, what, 1
157, 0.0, wid, 1
158, 0.0, tonite, 1
159, 0.0, Mmkay, 1
160, 0.8235, go, 1
161, 0.6667, get, 1
162, 0.2105, mike, 1
163, 0.3529, yay, 1
164, 0.7059, call, 1
165, 0.0, Yep, 1
166, 0.8235, go, 1
167, 0.0, Kewl, 1
168, 0.75, wait, 1
169, 0.0, baout, 1
170, 0.0, bro, 1
171, 0.2105, sis, 1
172, 0.7143, Hope, 1
173, 0.0, dont, 1
174, 0.6667, chase, 1
175, 0.2857, broom, 1
176, 0.0, Haha, 1
177, 0.0, Kool, 1
178, 0.0, ncie, 1
179, 0.0, Haha, 1
180, 0.5333, idea, 1
181, 0.0, lol, 1
182, 0.5, be, 1
183, 0.5, cool, 1
184, 0.0, wid, 1
185, 0.4, k, 1
186, 0.5, bring, 1
187, 0.2857, domino, 1
188, 0.0, kinda, 1
189, 0.6667, movie, 1
190, 0.8235, Porn, 1
191, 0.0, Hahaha, 1
192, 0.5882, do, 1
193, 0.5, bring, 1
194, 0.3333, seduce, 1
195, 0.0, hahha, 1
196, 0.0, pizzza, 1
197, 0.8889, check, 1
198, 0.2105, mike, 1
199, 0.8889, check, 1
200, 0.8235, Porn, 1
201, 0.8889, check, 1
202, 0.5, know, 1
203, 0.5, be, 1
204, 0.6, bunch, 1
205, 0.375, d, 1
206, 0.7059, self, 1
207, 0.3333, proclaim, 1
208, 0.0, Haha, 1
209, 0.5, think, 1
210, 0.5, be, 1
211, 0.875, fun, 1
212, 0.0, tonite, 1
213, 0.7143, hope, 1
214, 0.0, lol, 1
215, 0.0, Hehe, 1
216, 0.3333, neighbor, 1
217, 0.0, aint, 1
218, 0.0, gon, 1
219, 0.6, rat, 1
220, 0.5, be, 1
221, 0.4, k, 1
222, 0.5882, do, 1
223, 0.6, pack, 1
224, 0.0, Thats, 1
225, 0.6667, sign, 1
226, 0.0, Okie, 1
227, 0.0, dokie, 1
228, 0.0, Mmkay, 1
229, 0.0, sweety, 1
230, 0.6316, bye, 1
231, 0.4, man, 1
232, 0.6667, sound, 1
233, 0.0, yep, 1
234, 0.0, Wonderin, 1
235, 0.8, wear, 1
236, 0.0, ooop, 1
237, 0.5, mean, 1
238, 0.0, Haha, 1
239, 0.0, Kiddin, 1
240, 0.0, watchin, 1
241, 0.2222, tv, 1
242, 0.1538, shorts, 1
243, 0.0, freakin, 1
244, 0.7, bout, 1
245, 0.0, lol, 1
246, 0.0, Kewl, 1
247, 0.0, Hehe, 1
248, 0.0, kinda, 1
249, 0.1538, shorts, 1
250, 0.2667, Denim, 1
251, 0.5, be, 1
252, 0.0, peekin, 1
253, 0.4, Pervert, 1
254, 0.0, Haha, 1
255, 0.4, k, 1
256, 0.5714, keep, 1
257, 0.4706, eye, 1
258, 0.0, \, 1
259, 0.0, Hehehe, 1
260, 0.5, cool, 1
261, 0.0, dunno, 1
262, 0.5455, chat, 1
263, 0.4286, guess, 1
264, 0.0, lol, 1
265, 0.6364, make, 1
266, 0.0, sesnse, 1
267, 0.375, d, 1
268, 0.0, lol, 1
269, 0.8235, go, 1
270, 0.4, ok, 1
271, 0.0, Kool, 1
272, 0.5, be, 1
273, 0.5, tire, 1
274, 0.4, k, 1
275, 0.0, nat, 1
276, 0.5714, keep, 1
277, 0.0, goin, 1
278, 0.5, be, 1
279, 0.0, urself, 1
280, 0.0, Hehe, 1
281, 0.5882, do, 1
282, 0.8235, go, 1
283, 0.9333, activity, 1
284, 0.5882, do, 1
285, 0.75, have, 1
286, 0.5, plan, 1
287, 0.5882, do, 1
288, 0.0, Dont, 1
289, 0.6, tell, 1
290, 0.0, lol, 1
291, 0.0, anything, 1
292, 0.8, want, 1
293, 0.0, lol, 1
294, 0.5882, do, 1
295, 0.5, consider, 1
296, 0.0, wierd, 1
297, 0.0, hmmm, 1
298, 0.0, Haha, 1
299, 0.4, ok, 1
300, 0.0, dont, 1
301, 0.6667, get, 1
302, 0.2857, ta, 1
303, 0.625, worry, 1
304, 0.7, bout, 1
305, 0.2, dat, 1
306, 0.6364, make, 1
307, 0.8235, move, 1
308, 0.0, Haha, 1
309, 0.4, k, 1
310, 0.5, be, 1
311, 0.5, expect, 1
312, 0.7143, face, 1
313, 0.75, have, 1
314, 0.5455, finger, 1
315, 0.6667, mark, 1
316, 0.7143, face, 1
317, 0.0, sumthin, 1
318, 0.0, Heehee, 1
319, 0.8, stop, 1
320, 0.0, Nuh, 1
321, 0.0, fione, 1
322, 0.0, lol, 1
323, 0.875, try, 1
324, 0.5, be, 1
325, 0.0, lol, 1
326, 0.4286, guess, 1
327, 0.6364, make, 1
328, 0.6, guy, 1
329, 0.0, kool, 1
330, 0.0, Haha, 1
331, 0.7143, hope, 1
332, 0.0, aint, 1
333, 0.0, gettin, 1
334, 0.0, nosy, 1
335, 0.0, tryin, 1
336, 0.6667, get, 1
337, 0.5, know, 1
338, 0.0, Hehe, 1
339, 0.0, kool, 1
340, 0.0, huh, 1
341, 0.5, like, 1
342, 0.7143, question, 1
343, 0.5, be, 1
344, 0.5, mean, 1
345, 0.0, lol, 1
346, 0.4, ok, 1
347, 0.5455, let, 1
348, 0.6667, see, 1
349, 0.5, be, 1
350, 0.7143, height, 1
351, 0.5, be, 1
352, 0.4, k, 1
353, 0.6667, time, 1
354, 0.75, have, 1
355, 0.7, drink, 1
356, 0.5, be, 1
357, 0.875, waste, 1
358, 0.0, buzzin, 1
359, 0.4, k, 1
360, 0.0, Whens, 1
361, 0.6667, time, 1
362, 0.6364, make, 1
363, 0.6, Guy, 1
364, 0.2353, girl, 1
365, 0.6316, matter, 1
366, 0.0, lol, 1
367, 0.4, k, 1
368, 0.0, hmmm, 1
369, 0.4, K, 1
370, 0.4, appreciate, 1
371, 0.6667, honesty, 1
372, 0.5455, let, 1
373, 0.625, say, 1
374, 0.6, guy, 1
375, 0.5882, do, 1
376, 0.0, lol, 1
377, 0.0, hmm, 1
378, 0.5, be, 1
379, 0.5882, do, 1
380, 0.4, k, 1
381, 0.75, have, 1
382, 0.6667, experience, 1
383, 0.0, thyere, 1
384, 0.0, lol, 1
385, 0.7143, hope, 1
386, 0.2, dat, 1
387, 0.0, aint, 1
388, 0.4, k, 1
389, 0.5882, do, 1
390, 0.3333, believe, 1
391, 0.7059, save, 1
392, 0.0, urself, 1
393, 1.0, marriage, 1
394, 0.0, Hehe, 1
395, 0.5882, do, 1
396, 0.0, lol, 1
397, 0.4, K, 1
398, 0.0, kool, 1
399, 0.0, hmm, 1
400, 0.5882, do, 1
401, 0.2222, makin, 1
402, 0.75, have, 1
403, 0.5, allow, 1
404, 0.8235, go, 1
405, 0.0, Haha, 1
406, 0.0, Kiddin, 1
407, 0.0, Hehe, 1
408, 0.7059, answer, 1
409, 0.0, pl, 1
410, 0.4, k, 1
411, 0.0, Whats, 1
412, 0.5333, food, 1
413, 0.0, Kool, 1
414, 0.5, like, 1
415, 0.25, rice, 1
416, 0.0, lol, 1
417, 0.75, have, 1
418, 0.7143, lot, 1
419, 0.0, Kewl, 1
420, 0.7059, answer, 1
421, 0.7143, question, 1
422, 0.8, want, 1
423, 0.5, know, 1
424, 0.8, feel, 1
425, 0.2222, makin, 1
426, 0.9091, case, 1
427, 0.0, sumthin, 1
428, 0.5, happen, 1
429, 0.0, dont, 1
430, 0.6364, make, 1
431, 0.8235, move, 1
432, 0.0, Hehe, 1
433, 0.0, checkin, 1
434, 0.8571, comfort, 1
435, 0.4, zone, 1
436, 0.0, lol, 1
437, 0.4, k, 1
438, 0.6667, get, 1
439, 0.5, plan, 1
440, 0.5, be, 1
441, 0.0, wantin, 1
442, 0.5, like, 1
443, 0.8, want, 1
444, 0.875, hell, 1
445, 0.8, want, 1
446, 0.0, Haha, 1
447, 0.0, swweety, 1
448, 0.4, Ok, 1
449, 0.4, ok, 1
450, 0.5, be, 1
451, 0.4, ok, 1
452, 0.0, lol, 1
453, 0.5, hear, 1
454, 0.5, be, 1
455, 0.0, jokin, 1
456, 0.5, be, 1
457, 0.0, Nevermoind, 1
458, 0.0, Dumbjoke, 1
459, 0.0, Noooooooooooooo, 1
460, 0.0, Hahahaha, 1
461, 0.5, be, 1
462, 0.75, have, 1
463, 0.5333, thought, 1
464, 0.0, Haha, 1
465, 0.0, hehe, 1
466, 0.3333, fine, 1
467, 0.0, chillin, 1
468, 0.0, Restin, 1
469, 0.5714, brain, 1
470, 0.0, lol, 1
471, 0.875, work, 1
472, 0.0, nuthin, 1
473, 0.0, huh, 1
474, 0.0, lol, 1
475, 0.0, L.a., 1
476, 0.2857, county, 1
477, 0.4615, garbage, 1
478, 0.4, man, 1
479, 0.5882, do, 1
480, 0.875, turn, 1
481, 0.0, Lmao, 1
482, 0.4, suppose, 1
483, 0.4, ok, 1
484, 0.5882, do, 1
485, 0.6667, property, 1
486, 0.7059, management, 1
487, 0.7692, stuff, 1
488, 0.4, suppose, 1
489, 0.0, jess, 1
490, 0.6, tell, 1
491, 0.0, urself, 1
492, 0.4, k, 1
493, 0.5, be, 1
494, 0.6316, Rock, 1
495, 0.5, be, 1
496, 0.6, phone, 1
497, 0.4286, pisces, 1
498, 0.0, Fishy, 1
499, 0.0, bday, 1
500, 0.4286, valentine, 1
501, 0.625, day, 1
502, 0.0, Kinda, 1
503, 0.0, Lotta, 1
504, 0.6667, love, 1
505, 0.0, bday, 1
506, 0.0, lol, 1
507, 0.0, to/21, 1
508, 0.625, day, 1
509, 0.2222, ur, 1
510, 0.0, lol, 1
511, 0.5882, do, 1
512, 0.5882, do, 1
513, 0.875, fun, 1
514, 0.4, k, 1
515, 1.0, play, 1
516, 0.0, lol, 1
517, 0.0, Kool, 1
518, 0.4, k, 1
519, 0.5, be, 1
520, 0.5, hear, 1
521, 0.5, be, 1
522, 0.5882, do, 1
523, 0.5, know, 1
524, 0.0, Fightng, 1
525, 0.875, game, 1
526, 0.0, sumthin, 1
527, 0.0, lol, 1
528, 0.875, game, 1
529, 0.4, k, 1
530, 0.6667, get, 1
531, 0.3529, Coin, 1
532, 0.3333, cent, 1
533, 0.0, hhe, 1
534, 0.1667, da, 1
535, 0.0, alot, 1
536, 0.0, \, 1
537, 0.5, parent, 1
538, 0.0, huh, 1
539, 0.4, k, 1
540, 0.0, hmm, 1
541, 0.5, like, 1
542, 1.0, play, 1
543, 0.5, madden, 1
544, 0.0, ps2, 1
545, 0.0, Kool, 1
546, 0.6667, love, 1
547, 0.875, game, 1
548, 0.5, think, 1
549, 0.5, be, 1
550, 0.0, gon, 1
551, 1.0, play, 1
552, 0.0, Got, 1
553, 0.2857, ta, 1
554, 0.8235, go, 1
555, 0.6316, bye, 1
556, 0.0, Haha, 1
557, 0.5, be, 1
558, 0.8, mess, 1
559, 0.0, lol, 1
560, 0.0, :-rrb-, 1
561, 1.0, play, 1
562, 0.7059, Press, 1
563, 0.4, button, 1
564, 0.5, remove, 1
565, 0.0, Haha, 1
566, 0.4, k, 1
567, 1.0, play, 1
568, 0.0, wid, 1
569, 0.2222, joystick, 1
570, 0.0, Haha, 1
571, 0.4, vibrate, 1
572, 0.0, Haha, 1
573, 0.0, Buzzzzzzz, 1
574, 0.0, Zzzz, 1
575, 0.3529, o, 1
576, 0.0, Hehe, 1
577, 0.5882, do, 1
578, 1.0, use, 1
579, 0.8, want, 1
580, 0.8, feel, 1
581, 0.0, dont, 1
582, 0.6667, mind, 1
583, 0.6364, make, 1
584, 0.7059, shoot, 1
585, 0.0, lol, 1
586, 0.0, :-rrb-, 1
587, 1.0, use, 1
588, 0.5, instinct, 1
589, 0.0, Haha, 1
590, 0.5, Police, 1
591, 0.8235, issue, 1
592, 0.7059, hurt, 1
593, 0.5, people, 1
594, 0.0, hmmm, 1
595, 0.0, Hehehe, 1
596, 0.5, think, 1
597, 0.6316, beat, 1
598, 0.0, lol, 1
599, 0.0, nuthe, 1
600, 0.7692, right, 1
601, 0.0, Hehe, 1
602, 0.5, be, 1
603, 0.6667, see, 1
604, 0.5714, tomorrow, 1
605, 0.375, d, 1
606, 0.5, be, 1
607, 0.0, l.a., 1
608, 0.5, be, 1
609, 0.4, k, 1
610, 0.8235, part, 1
611, 0.375, la, 1
612, 0.0, Dang, 1
613, 0.0, that, 1
614, 0.0, thoght, 1
615, 0.5, mean, 1
616, 0.5882, do, 1
617, 0.0, lve, 1
618, 0.0, Ohhhhhhhh, 1
619, 0.0, Koool, 1
620, 0.4, k, 1
621, 0.6667, see, 1
622, 0.4, k, 1
623, 0.5, parent, 1
624, 0.5, be, 1
625, 0.8235, go, 1
626, 0.625, day, 1
627, 0.75, leave, 1
628, 0.5, be, 1
629, 0.0, thinkin, 1
630, 0.5, spend, 1
631, 0.6667, night, 1
632, 0.5, wont, 1
633, 0.5, be, 1
634, 0.8235, go, 1
635, 0.4, k, 1
636, 0.75, leave, 1
637, 0.6, sit, 1
638, 0.4211, noon, 1
639, 0.75, return, 1
640, 0.4, sun, 1
641, 0.4, afternoon, 1
642, 0.5882, do, 1
643, 0.75, have, 1
644, 0.625, day, 1
645, 0.6667, night, 1
646, 0.0, lol, 1
647, 0.75, have, 1
648, 0.4615, clue, 1
649, 0.6, wink, 1
650, 0.6, wink, 1
651, 0.0, Hehehe, 1
652, 0.8889, tease, 1
653, 0.4, please, 1
654, 0.0, lol, 1
655, 0.0, Hehe, 1
656, 0.0, gon, 1
657, 0.8, wear, 1
658, 0.5714, tomorrow, 1
659, 0.0, hmm, 1
660, 0.1429, lingerie, 1
661, 0.0, Haha, 1
662, 0.4, k, 1
663, 0.0, lol, 1
664, 0.8, feel, 1
665, 0.3333, store, 1
666, 0.0, Haha, 1
667, 0.5455, let, 1
668, 0.6667, see, 1
669, 0.1429, panty, 1
670, 0.1538, bra, 1
671, 0.0, Haha, 1
672, 0.0, nuthin, 1
673, 0.5, be, 1
674, 0.0, Haha, 1
675, 0.0, dunno, 1
676, 0.5, be, 1
677, 0.875, hell, 1
678, 0.7143, dream, 1
679, 0.5, come, 1
680, 0.0, lol, 1
681, 0.3333, Ooh, 1
682, 0.0, hehehe, 1
683, 0.7692, right, 1
684, 0.3333, robe, 1
685, 0.0, lol, 1
686, 0.75, wait, 1
687, 0.6667, see, 1
688, 0.3333, freak, 1
689, 0.7778, baby, 1
690, 0.0, lol, 1
691, 0.6667, see, 1
692, 0.5, like, 1
693, 0.0, Heehee, 1
694, 0.5, like, 1
695, 0.5882, do, 1
696, 0.5455, let, 1
697, 0.4, borrow, 1
698, 0.0, Haha, 1
699, 0.5, like, 1
700, 0.4, cotton, 1
701, 0.0, Haha, 1
702, 0.0, lol, 1
703, 0.0, Kool, 1
704, 0.0, Lmao, 1
705, 0.2222, Meany, 1
706, 0.5, be, 1
707, 0.0, hangin, 1
708, 0.5263, side, 1
709, 0.0, peekin, 1
710, 0.0, Haha, 1
711, 0.0, Hehehehe, 1
712, 0.8235, thanks, 1
713, 0.0, sweetyy, 1
714, 0.0, Dont, 1
715, 0.6667, love, 1
716, 0.4, ok, 1
717, 0.375, d, 1
718, 0.0, doin, 1
719, 0.6667, get, 1
720, 0.2857, ta, 1
721, 0.375, log, 1
722, 0.625, bit, 1
723, 0.5, be, 1
724, 0.25, laundry, 1
725, 0.0, Ugh, 1
726, 0.0, lol, 1
727, 0.4, k, 1
728, 0.0, lol, 1
729, 0.0, cya, 1
730, 0.6316, bye, 1
731, 0.0, Jess, 1
732, 0.5882, do, 1
733, 0.0, Yoohoo, 1
734, 0.5, be, 1
735, 0.7059, call, 1
736, 0.4, ok, 1
737, 0.0, Yo, 1
738, 0.5, be, 1
739, 0.0, lol, 1
740, 0.5, be, 1
741, 0.6, phone, 1
742, 0.0, Dont, 1
743, 0.8235, go, 1
744, 0.0, lol, 1
745, 0.5, be, 1
746, 0.7, bout, 1
747, 0.2, dat, 1
748, 0.0, doin, 1
749, 0.5714, today, 1
750, 0.5, be, 1
751, 0.0, sweety, 1
752, 0.0, Narnia, 1
753, 0.5, parent, 1
754, 0.0, leavin, 1
755, 0.5714, tomorrow, 1
756, 0.5, think, 1
757, 0.5, be, 1
758, 0.0, gon, 1
759, 0.2667, hangout, 1
760, 0.0, tonite, 1
761, 0.8571, place, 1
762, 0.5, be, 1
763, 0.4615, min, 1
764, 0.5, be, 1
765, 0.5714, errand, 1
766, 0.5, be, 1
767, 0.875, try, 1
768, 0.5455, chat, 1
769, 0.4615, hr, 1
770, 0.4444, half, 1
771, 0.5, be, 1
772, 0.5, be, 1
773, 0.0, gon, 1
774, 0.6667, hang, 1
775, 0.8235, go, 1
776, 0.5, enjoy, 1
777, 0.6667, movie, 1
778, 0.0, hool, 1
779, 0.5, be, 1
780, 0.0, lol, 1
781, 0.4, k, 1
782, 0.75, have, 1
783, 0.6154, cell, 1
784, 0.4, k, 1
785, 0.6667, time, 1
786, 0.5, be, 1
787, 0.8235, go, 1
788, 0.5, be, 1
789, 0.6667, home, 1
790, 0.0, jjust, 1
791, 0.8235, start, 1
792, 0.8, head, 1
793, 0.6667, time, 1
794, 0.4, ok, 1
795, 0.75, leave, 1
796, 0.7778, house, 1
797, 0.0, what, 1
798, 0.75, address, 1
799, 1.0, use, 1
800, 0.0, Jess, 1
801, 0.0, lol, 1
802, 0.75, address, 1
803, 0.75, address, 1
804, 0.0, lol, 1
805, 0.4, K, 1
806, 0.0, gim, 1
807, 0.4615, sec, 1
808, 0.8889, check, 1
809, 0.6667, see, 1
810, 0.6667, get, 1
811, 0.6667, time, 1
812, 0.0, goin, 1
813, 0.6667, movie, 1
814, 0.0, lol, 1
815, 0.4, k, 1
816, 0.4, K, 1
817, 0.8235, go, 1
818, 0.6667, get, 1
819, 0.4615, min, 1
820, 0.8571, place, 1
821, 0.5, be, 1
822, 0.6667, home, 1
823, 0.5882, number, 1
824, 0.6667, give, 1
825, 0.4, ok, 1
826, 0.75, have, 1
827, 0.875, fun, 1
828, 0.0, yup, 1
829, 0.4, k, 1
